FECHA,TMAX,TMIN,NOMBRE
2024-01-26,32.8,16.6,NUEVE DE JULIO
2024-01-26,32.1,15.5,OLAVARRIA AERO
2024-01-26,35.5,21.9,ORAN AERO
2024-01-26,31,17,PARANA AERO
2024-01-26,35.2,17.7,PASO DE INDIOS
2024-01-26,30,18.2,PASO DE LOS LIBRES AERO
2024-01-26,33.5,18.8,PEHUAJO AERO
2024-01-26,25.6,,PERITO MORENO AERO
2024-01-26,32.7,17.3,PIGUE AERO
2024-01-26,31.6,17.6,PILAR OBSERVATORIO
2024-01-26,31.3,20,POSADAS AERO
2024-01-26,34.4,17.2,PRESIDENCIA ROQUE SAENZ PEﾑA AERO
2024-01-26,32,15.2,PUERTO DESEADO AERO
2024-01-26,33.3,23.6,PUERTO MADRYN AERO
2024-01-26,27.8,20,PUNTA INDIO B.A.
2024-01-26,31,16,RAFAELA AERO
2024-01-26,30.8,19.4,RECONQUISTA AERO
2024-01-26,32.6,21,RESISTENCIA AERO
2024-01-26,30.3,19.2,RIO CUARTO AERO
2024-01-26,28,7.8,RIO GALLEGOS AERO
2024-01-26,18,4.2,RIO GRANDE B.A.
2024-01-26,39.5,20.3,RIVADAVIA
2024-01-26,30.4,19,ROSARIO AERO
2024-01-26,29.5,17.9,SALTA AERO
2024-01-26,41.6,26.6,SAN ANTONIO OESTE AERO
2024-01-26,29.9,18.7,SAN FERNANDO AERO
2024-01-26,40.5,23.2,SAN JUAN AERO
2024-01-26,32.5,11.5,SAN JULIAN AERO
2024-01-26,36.5,22.2,SAN LUIS AERO
2024-01-26,38.4,22.6,SAN MARTIN (MZA)
2024-01-26,38.3,19.9,SAN RAFAEL AERO
2024-01-26,27.5,13.5,SANTA CRUZ AERO
2024-01-26,36,18.4,SANTA ROSA AERO
2024-01-26,35.4,,SANTA ROSA DE CONLARA AERO
2024-01-26,37.2,20.8,SANTIAGO DEL ESTERO AERO
2024-01-26,30.4,19,SAUCE VIEJO AERO
2024-01-26,31.3,15.8,SUNCHALES AERO
2024-01-26,32.1,13.6,TANDIL AERO
2024-01-26,,20,TARTAGAL AERO
2024-01-26,36.7,21.5,TERMAS DE RIO HONDO AERO
2024-01-26,39.5,22.5,TINOGASTA
2024-01-26,34.2,23,TRELEW AERO
2024-01-26,34,18.2,TRENQUE LAUQUEN
2024-01-26,34.5,19.1,TRES ARROYOS
2024-01-26,33.7,20.5,TUCUMAN AERO
2024-01-26,20.9,7.4,USHUAIA AERO
2024-01-26,33.5,18.6,USPALLATA
2024-01-26,29.6,15.3,VENADO TUERTO AERO
2024-01-26,37.3,20.2,VICTORICA
2024-01-26,,26.1,VIEDMA AERO
2024-01-26,32.8,13.1,VILLA DE MARIA DEL RIO SECO
2024-01-26,37.8,17.5,VILLA DOLORES AERO
2024-01-26,29.7,15.4,VILLA GESELL AERO
2024-01-26,35.3,16.8,VILLA REYNOLDS AERO
2024-01-25,28.2,22.4,AEROPARQUE AERO
2024-01-25,31.5,16.7,AZUL AERO
2024-01-25,37.1,23.2,BAHIA BLANCA AERO
2024-01-25,31.6,7.6,BARILOCHE AERO
2024-01-25,0.9,-9.1,BASE BELGRANO II
2024-01-25,4.5,-0.8,BASE CARLINI (EX JUBANY)
2024-01-25,3.3,-3.2,BASE ESPERANZA
2024-01-25,-1.2,-6.5,BASE MARAMBIO
2024-01-25,1.7,0,BASE ORCADAS
2024-01-25,4.4,-0.4,BASE SAN MARTIN
2024-01-25,31.7,15.3,BENITO JUAREZ AERO
2024-01-25,25.3,13.4,BERNARDO DE IRIGOYEN AERO
2024-01-25,33.1,14,BOLIVAR AERO
2024-01-25,30.1,22.1,BUENOS AIRES OBSERVATORIO
2024-01-25,31,19.7,CAMPO DE MAYO AERO
2024-01-25,36.6,23.4,CATAMARCA AERO
2024-01-25,31.6,17.3,CERES AERO
2024-01-25,,22,CHAMICAL AERO
2024-01-25,34.6,8.8,CHAPELCO AERO
2024-01-25,37.5,20,CHEPES
2024-01-25,42.5,18.7,CIPOLLETTI
2024-01-25,36.6,20.2,COMODORO RIVADAVIA AERO
2024-01-25,30.8,18.4,CONCORDIA AERO
2024-01-25,32,14.5,CORDOBA AERO
2024-01-25,32.8,20.4,CORDOBA OBSERVATORIO
2024-01-25,33.1,15,CORONEL SUAREZ AERO
2024-01-25,30.6,19.1,CORRIENTES AERO
2024-01-25,,18.6,DOLORES AERO
2024-01-25,34.6,9.8,EL BOLSON AERO
2024-01-25,20.9,7,EL CALAFATE AERO
2024-01-25,30.5,16.4,EL PALOMAR AERO
2024-01-25,,15.4,ESCUELA DE AVIACION MILITAR AERO
2024-01-25,30.2,12.5,ESQUEL AERO
2024-01-25,31.3,18,EZEIZA AERO
2024-01-25,31.6,18.4,FORMOSA AERO
2024-01-25,32.5,18,GENERAL PICO AERO
2024-01-25,30.1,12,GOBERNADOR GREGORES AERO
2024-01-25,30.7,18.1,GUALEGUAYCHU AERO
2024-01-25,30,15.6,IGUAZU AERO
2024-01-25,32.5,18.5,ITUZAINGO
2024-01-25,37.5,17.5,JACHAL
2024-01-25,32.6,19.2,JUJUY AERO
2024-01-25,29,16.7,JUJUY U N
2024-01-25,32.2,15.3,JUNIN AERO
2024-01-25,28.8,18.8,LA PLATA AERO
2024-01-25,20.5,9.2,LA QUIACA OBSERVATORIO
2024-01-25,39.6,22.5,LA RIOJA AERO
2024-01-25,31.5,15.4,LABOULAYE AERO
2024-01-25,32,17.5,LAS FLORES
2024-01-25,36.6,21.3,LAS LOMITAS
2024-01-25,35,17,MALARGUE AERO
2024-01-25,38.5,11.9,MAQUINCHAO
2024-01-25,31.8,15.6,MAR DEL PLATA AERO
2024-01-25,30.8,15.3,MARCOS JUAREZ AERO
2024-01-25,30.5,18.5,MARIANO MORENO AERO
2024-01-25,39,20.7,MENDOZA AERO
2024-01-25,35.7,19.3,MENDOZA OBSERVATORIO
2024-01-25,29.4,18,MERCEDES AERO (CTES)
2024-01-25,31.5,18,MERLO AERO
2024-01-25,31.3,18.4,METAN
2024-01-25,30.2,17,MONTE CASEROS AERO
2024-01-25,30,20,MORON AERO
2024-01-25,41.6,16.7,NEUQUEN AERO
2024-01-25,32.7,15.8,NUEVE DE JULIO
2024-01-25,31.7,13.2,OLAVARRIA AERO
2024-01-25,35.5,22.2,ORAN AERO
2024-01-25,30.3,18.6,PARANA AERO
2024-01-25,35,17.3,PASO DE INDIOS
2024-01-25,29.8,18.5,PASO DE LOS LIBRES AERO
2024-01-25,33.4,15.8,PEHUAJO AERO
2024-01-25,28.1,16.4,PERITO MORENO AERO
2024-01-25,32.5,15.5,PIGUE AERO
2024-01-25,31.7,18,PILAR OBSERVATORIO
2024-01-25,32.6,18.4,POSADAS AERO
2024-01-25,34.8,19.4,PRESIDENCIA ROQUE SAENZ PEﾑA AERO
2024-01-25,35,15.2,PUERTO DESEADO AERO
2024-01-25,33.8,17.5,PUERTO MADRYN AERO
2024-01-25,28.2,20,PUNTA INDIO B.A.
2024-01-25,32,16.5,RAFAELA AERO
2024-01-25,31.1,20.3,RECONQUISTA AERO
2024-01-25,32.3,17.7,RESISTENCIA AERO
2024-01-25,31.2,18.6,RIO CUARTO AERO
2024-01-25,24,9.9,RIO GALLEGOS AERO
2024-01-25,19.5,4,RIO GRANDE B.A.
2024-01-25,39.5,20.8,RIVADAVIA
2024-01-25,30.9,18.9,ROSARIO AERO
2024-01-25,29.5,17,SALTA AERO
2024-01-25,43.9,23.4,SAN ANTONIO OESTE AERO
2024-01-25,30.8,17.5,SAN FERNANDO AERO
2024-01-25,40.5,19,SAN JUAN AERO
2024-01-25,31.9,17.9,SAN JULIAN AERO
2024-01-25,36.6,21,SAN LUIS AERO
2024-01-25,39.2,22.6,SAN MARTIN (MZA)
2024-01-25,37.8,19.1,SAN RAFAEL AERO
2024-01-25,31,14.7,SANTA CRUZ AERO
2024-01-25,35.7,17.6,SANTA ROSA AERO
2024-01-25,35.9,,SANTA ROSA DE CONLARA AERO
2024-01-25,37.2,21.4,SANTIAGO DEL ESTERO AERO
2024-01-25,30.9,18.7,SAUCE VIEJO AERO
2024-01-25,31.7,16.9,SUNCHALES AERO
2024-01-25,31.5,15.5,TANDIL AERO
2024-01-25,,21.1,TARTAGAL AERO
2024-01-25,36.2,21,TERMAS DE RIO HONDO AERO
2024-01-25,39.5,21.6,TINOGASTA
2024-01-25,39,16.4,TRELEW AERO
2024-01-25,33.8,17.2,TRENQUE LAUQUEN
2024-01-25,34.7,17.5,TRES ARROYOS
2024-01-25,33.5,19.6,TUCUMAN AERO
2024-01-25,17.9,7.7,USHUAIA AERO
2024-01-25,35,18.9,USPALLATA
2024-01-25,30,15,VENADO TUERTO AERO
2024-01-25,37.5,18.4,VICTORICA
2024-01-25,,22.4,VIEDMA AERO
2024-01-25,33.6,15.4,VILLA DE MARIA DEL RIO SECO
2024-01-25,37,18.6,VILLA DOLORES AERO
2024-01-25,29.6,16.3,VILLA GESELL AERO
2024-01-25,34.5,14.3,VILLA REYNOLDS AERO
2024-01-24,27.4,21.2,AEROPARQUE AERO
2024-01-24,30.5,16.1,AZUL AERO
2024-01-24,36.6,21,BAHIA BLANCA AERO
2024-01-24,28.8,5.3,BARILOCHE AERO
2024-01-24,1.5,-8,BASE BELGRANO II
2024-01-24,1.4,-1.5,BASE CARLINI (EX JUBANY)
2024-01-24,-0.8,-2.7,BASE ESPERANZA
2024-01-24,-2.1,-4.2,BASE MARAMBIO
2024-01-24,2.7,-1,BASE ORCADAS
2024-01-24,4.2,0.8,BASE SAN MARTIN
2024-01-24,30.8,16.6,BENITO JUAREZ AERO
2024-01-24,24.3,15.6,BERNARDO DE IRIGOYEN AERO
2024-01-24,31.7,14.5,BOLIVAR AERO
2024-01-24,29,21.3,BUENOS AIRES OBSERVATORIO
2024-01-24,29.2,18.9,CAMPO DE MAYO AERO
2024-01-24,35.6,22.4,CATAMARCA AERO
2024-01-24,,17,CERES AERO
2024-01-24,,20.7,CHAMICAL AERO
2024-01-24,32.5,7.2,CHAPELCO AERO
2024-01-24,35,19,CHEPES
2024-01-24,37.5,22,CIPOLLETTI
2024-01-24,29.8,18.4,COMODORO RIVADAVIA AERO
2024-01-24,30.1,17.6,CONCORDIA AERO
2024-01-24,31,14.3,CORDOBA AERO
2024-01-24,32.5,19.5,CORDOBA OBSERVATORIO
2024-01-24,32,12.4,CORONEL SUAREZ AERO
2024-01-24,31,20,CORRIENTES AERO
2024-01-24,,17,DOLORES AERO
2024-01-24,32.5,7.1,EL BOLSON AERO
2024-01-24,21.3,6,EL CALAFATE AERO
2024-01-24,29,19.6,EL PALOMAR AERO
2024-01-24,,14.5,ESCUELA DE AVIACION MILITAR AERO
2024-01-24,29.6,11.2,ESQUEL AERO
2024-01-24,30,19.9,EZEIZA AERO
2024-01-24,32.5,20.4,FORMOSA AERO
2024-01-24,32.5,17.3,GENERAL PICO AERO
2024-01-24,27,9,GOBERNADOR GREGORES AERO
2024-01-24,30.1,18.8,GUALEGUAYCHU AERO
2024-01-24,29.5,17.9,IGUAZU AERO
2024-01-24,33,20,ITUZAINGO
2024-01-24,35.5,16,JACHAL
2024-01-24,30.6,19.5,JUJUY AERO
2024-01-24,26.6,17.9,JUJUY U N
2024-01-24,31.3,14.8,JUNIN AERO
2024-01-24,28,18.4,LA PLATA AERO
2024-01-24,23,10,LA QUIACA OBSERVATORIO
2024-01-24,37.5,20.9,LA RIOJA AERO
2024-01-24,30.7,16,LABOULAYE AERO
2024-01-24,31,17.8,LAS FLORES
2024-01-24,36.4,,LAS LOMITAS
2024-01-24,32.6,11.4,MALARGUE AERO
2024-01-24,34,8.9,MAQUINCHAO
2024-01-24,30.4,17.2,MAR DEL PLATA AERO
2024-01-24,30.2,15,MARCOS JUAREZ AERO
2024-01-24,28.5,19.5,MARIANO MORENO AERO
2024-01-24,37.8,20.3,MENDOZA AERO
2024-01-24,34.8,19.1,MENDOZA OBSERVATORIO
2024-01-24,30.2,18,MERCEDES AERO (CTES)
2024-01-24,30,19.3,MERLO AERO
2024-01-24,29,16.5,METAN
2024-01-24,29.9,18.4,MONTE CASEROS AERO
2024-01-24,29.4,20.2,MORON AERO
2024-01-24,37.2,21.2,NEUQUEN AERO
2024-01-24,31.3,15.4,NUEVE DE JULIO
2024-01-24,31.5,12.8,OLAVARRIA AERO
2024-01-24,34.6,20.7,ORAN AERO
2024-01-24,30.7,17.7,PARANA AERO
2024-01-24,33,14.2,PASO DE INDIOS
2024-01-24,29.9,19,PASO DE LOS LIBRES AERO
2024-01-24,32.2,15.7,PEHUAJO AERO
2024-01-24,24.2,9.8,PERITO MORENO AERO
2024-01-24,31.5,13.3,PIGUE AERO
2024-01-24,31.2,16.6,PILAR OBSERVATORIO
2024-01-24,31.2,20,POSADAS AERO
2024-01-24,35,18.8,PRESIDENCIA ROQUE SAENZ PEﾑA AERO
2024-01-24,23.8,12.4,PUERTO DESEADO AERO
2024-01-24,32.2,20,PUERTO MADRYN AERO
2024-01-24,27.4,20.5,PUNTA INDIO B.A.
2024-01-24,30.5,16,RAFAELA AERO
2024-01-24,31.1,20.9,RECONQUISTA AERO
2024-01-24,32.9,19.9,RESISTENCIA AERO
2024-01-24,30.4,17.2,RIO CUARTO AERO
2024-01-24,19.6,5.8,RIO GALLEGOS AERO
2024-01-24,16.7,4.8,RIO GRANDE B.A.
2024-01-24,35,19.3,RIVADAVIA
2024-01-24,29.6,18.3,ROSARIO AERO
2024-01-24,27.6,18.5,SALTA AERO
2024-01-24,37,22,SAN ANTONIO OESTE AERO
2024-01-24,28.6,17.7,SAN FERNANDO AERO
2024-01-24,38.6,21,SAN JUAN AERO
2024-01-24,21.5,7.6,SAN JULIAN AERO
2024-01-24,36.1,20.1,SAN LUIS AERO
2024-01-24,37.7,20.6,SAN MARTIN (MZA)
2024-01-24,37.5,19.1,SAN RAFAEL AERO
2024-01-24,25.6,6.4,SANTA CRUZ AERO
2024-01-24,35.2,15.5,SANTA ROSA AERO
2024-01-24,33.3,,SANTA ROSA DE CONLARA AERO
2024-01-24,35,18,SANTIAGO DEL ESTERO AERO
2024-01-24,30.5,19.7,SAUCE VIEJO AERO
2024-01-24,31.5,16,SUNCHALES AERO
2024-01-24,30.1,13.1,TANDIL AERO
2024-01-24,,20.5,TARTAGAL AERO
2024-01-24,32.8,15.2,TERMAS DE RIO HONDO AERO
2024-01-24,36.5,21.2,TINOGASTA
2024-01-24,30.3,19.8,TRELEW AERO
2024-01-24,32.2,15.6,TRENQUE LAUQUEN
2024-01-24,33.7,16.7,TRES ARROYOS
2024-01-24,31.5,18.8,TUCUMAN AERO
2024-01-24,15.9,4.7,USHUAIA AERO
2024-01-24,32,16.7,USPALLATA
2024-01-24,29.2,13.5,VENADO TUERTO AERO
2024-01-24,37.3,18.9,VICTORICA
2024-01-24,,24.5,VIEDMA AERO
2024-01-24,32.9,13.8,VILLA DE MARIA DEL RIO SECO
2024-01-24,34.9,17.3,VILLA DOLORES AERO
2024-01-24,28,,VILLA GESELL AERO
2024-01-24,34.6,14.2,VILLA REYNOLDS AERO
2024-01-23,26.8,21.2,AEROPARQUE AERO
2024-01-23,30.7,11.5,AZUL AERO
2024-01-23,36.6,22.6,BAHIA BLANCA AERO
2024-01-23,31.8,13.2,BARILOCHE AERO
2024-01-23,-0.6,-11.5,BASE BELGRANO II
2024-01-23,3.6,-1,BASE CARLINI (EX JUBANY)
2024-01-23,4.3,-3.7,BASE ESPERANZA
2024-01-23,-2.1,-4.4,BASE MARAMBIO
2024-01-23,0.7,-1,BASE ORCADAS
2024-01-23,4.5,-0.4,BASE SAN MARTIN
2024-01-23,31,14.3,BENITO JUAREZ AERO
2024-01-23,26.2,15.2,BERNARDO DE IRIGOYEN AERO
2024-01-23,32.1,11.5,BOLIVAR AERO
2024-01-23,28.5,20.5,BUENOS AIRES OBSERVATORIO
2024-01-23,28.9,16.3,CAMPO DE MAYO AERO
2024-01-23,34,21.4,CATAMARCA AERO
2024-01-23,30,17.4,CERES AERO
2024-01-23,,19.5,CHAMICAL AERO
2024-01-23,34,,CHAPELCO AERO
2024-01-23,32.5,19,CHEPES
2024-01-23,41.5,24.2,CIPOLLETTI
2024-01-23,37.1,14.6,COMODORO RIVADAVIA AERO
2024-01-23,29.6,17,CONCORDIA AERO
2024-01-23,29.2,12,CORDOBA AERO
2024-01-23,30.3,17.1,CORDOBA OBSERVATORIO
2024-01-23,32.5,13.9,CORONEL SUAREZ AERO
2024-01-23,30,20,CORRIENTES AERO
2024-01-23,,16.1,DOLORES AERO
2024-01-23,34.5,12.1,EL BOLSON AERO
2024-01-23,23.3,8.5,EL CALAFATE AERO
2024-01-23,28.7,19.8,EL PALOMAR AERO
2024-01-23,,14,ESCUELA DE AVIACION MILITAR AERO
2024-01-23,30.7,16.4,ESQUEL AERO
2024-01-23,29.5,19,EZEIZA AERO
2024-01-23,31.7,21.2,FORMOSA AERO
2024-01-23,31.4,16,GENERAL PICO AERO
2024-01-23,27,16,GOBERNADOR GREGORES AERO
2024-01-23,29.4,18,GUALEGUAYCHU AERO
2024-01-23,29.3,19.2,IGUAZU AERO
2024-01-23,31,20,ITUZAINGO
2024-01-23,34.5,16.5,JACHAL
2024-01-23,28,17.8,JUJUY AERO
2024-01-23,23.6,16.5,JUJUY U N
2024-01-23,29.9,14.6,JUNIN AERO
2024-01-23,27.8,17.6,LA PLATA AERO
2024-01-23,21,9.1,LA QUIACA OBSERVATORIO
2024-01-23,35.6,19.7,LA RIOJA AERO
2024-01-23,30.2,14.8,LABOULAYE AERO
2024-01-23,31,14.6,LAS FLORES
2024-01-23,35.2,,LAS LOMITAS
2024-01-23,31,15.6,MALARGUE AERO
2024-01-23,36.5,17.2,MAQUINCHAO
2024-01-23,32,15.3,MAR DEL PLATA AERO
2024-01-23,28.4,15,MARCOS JUAREZ AERO
2024-01-23,29,19,MARIANO MORENO AERO
2024-01-23,35.2,21.2,MENDOZA AERO
2024-01-23,32.4,18.8,MENDOZA OBSERVATORIO
2024-01-23,29,17,MERCEDES AERO (CTES)
2024-01-23,29,19,MERLO AERO
2024-01-23,28.4,17,METAN
2024-01-23,29.2,18,MONTE CASEROS AERO
2024-01-23,28.7,20.5,MORON AERO
2024-01-23,39.8,24.8,NEUQUEN AERO
2024-01-23,30.8,15,NUEVE DE JULIO
2024-01-23,30.9,11.7,OLAVARRIA AERO
2024-01-23,32,21.7,ORAN AERO
2024-01-23,29.5,17.1,PARANA AERO
2024-01-23,35.5,22.5,PASO DE INDIOS
2024-01-23,29.3,18.5,PASO DE LOS LIBRES AERO
2024-01-23,31.8,13.7,PEHUAJO AERO
2024-01-23,26.5,14.7,PERITO MORENO AERO
2024-01-23,31.5,13.8,PIGUE AERO
2024-01-23,29.5,16,PILAR OBSERVATORIO
2024-01-23,30.6,20.3,POSADAS AERO
2024-01-23,33,18,PRESIDENCIA ROQUE SAENZ PEﾑA AERO
2024-01-23,34.5,12.5,PUERTO DESEADO AERO
2024-01-23,40.4,24.2,PUERTO MADRYN AERO
2024-01-23,26.6,,PUNTA INDIO B.A.
2024-01-23,28.5,16,RAFAELA AERO
2024-01-23,29.3,20,RECONQUISTA AERO
2024-01-23,31.7,18.9,RESISTENCIA AERO
2024-01-23,28.5,16.8,RIO CUARTO AERO
2024-01-23,29.3,13.9,RIO GALLEGOS AERO
2024-01-23,24,11.6,RIO GRANDE B.A.
2024-01-23,34,19.8,RIVADAVIA
2024-01-23,28,19.5,ROSARIO AERO
2024-01-23,24.4,17.7,SALTA AERO
2024-01-23,41.2,24.8,SAN ANTONIO OESTE AERO
2024-01-23,27.3,17,SAN FERNANDO AERO
2024-01-23,37.5,24,SAN JUAN AERO
2024-01-23,31.6,13.4,SAN JULIAN AERO
2024-01-23,34,18.7,SAN LUIS AERO
2024-01-23,36,20.6,SAN MARTIN (MZA)
2024-01-23,34.5,16.9,SAN RAFAEL AERO
2024-01-23,30.2,15.8,SANTA CRUZ AERO
2024-01-23,33.6,16.4,SANTA ROSA AERO
2024-01-23,32,,SANTA ROSA DE CONLARA AERO
2024-01-23,32.8,19.8,SANTIAGO DEL ESTERO AERO
2024-01-23,29.6,19.2,SAUCE VIEJO AERO
2024-01-23,30,16.3,SUNCHALES AERO
2024-01-23,31,11,TANDIL AERO
2024-01-23,,20.4,TARTAGAL AERO
2024-01-23,31,21,TERMAS DE RIO HONDO AERO
2024-01-23,36,22.6,TINOGASTA
2024-01-23,42.6,16.8,TRELEW AERO
2024-01-23,32.3,15.6,TRENQUE LAUQUEN
2024-01-23,34.1,16.9,TRES ARROYOS
2024-01-23,29.4,19,TUCUMAN AERO
2024-01-23,20.9,8.1,USHUAIA AERO
2024-01-23,30.6,13.9,USPALLATA
2024-01-23,28,13.8,VENADO TUERTO AERO
2024-01-23,33.7,18.5,VICTORICA
2024-01-23,,23.1,VIEDMA AERO
2024-01-23,31,11.6,VILLA DE MARIA DEL RIO SECO
2024-01-23,33.6,15.4,VILLA DOLORES AERO
2024-01-23,30.4,,VILLA GESELL AERO
2024-01-23,32,14.8,VILLA REYNOLDS AERO
2024-01-22,26.2,21,AEROPARQUE AERO
2024-01-22,31,10.5,AZUL AERO
2024-01-22,36.7,16.4,BAHIA BLANCA AERO
2024-01-22,36.4,10,BARILOCHE AERO
2024-01-22,-2,-7.4,BASE BELGRANO II
2024-01-22,2.2,-2.2,BASE CARLINI (EX JUBANY)
2024-01-22,3.5,-1.9,BASE ESPERANZA
2024-01-22,-1.4,-4.2,BASE MARAMBIO
2024-01-22,0.7,-1,BASE ORCADAS
2024-01-22,4.1,-1.8,BASE SAN MARTIN
2024-01-22,32.2,13.5,BENITO JUAREZ AERO
2024-01-22,25.3,18,BERNARDO DE IRIGOYEN AERO
2024-01-22,32.2,12.1,BOLIVAR AERO
2024-01-22,28.5,20.6,BUENOS AIRES OBSERVATORIO
2024-01-22,27.5,15,CAMPO DE MAYO AERO
2024-01-22,34,16.9,CATAMARCA AERO
2024-01-22,30.2,17.5,CERES AERO
2024-01-22,,16.5,CHAMICAL AERO
2024-01-22,38,9.2,CHAPELCO AERO
2024-01-22,34,18,CHEPES
2024-01-22,39,23.6,CIPOLLETTI
2024-01-22,30.8,17.9,COMODORO RIVADAVIA AERO
2024-01-22,29.2,17.2,CONCORDIA AERO
2024-01-22,29,12.5,CORDOBA AERO
2024-01-22,30.5,16.4,CORDOBA OBSERVATORIO
2024-01-22,32.1,12.5,CORONEL SUAREZ AERO
2024-01-22,30.3,20.8,CORRIENTES AERO
2024-01-22,,16.2,DOLORES AERO
2024-01-22,37.4,8.3,EL BOLSON AERO
2024-01-22,24.9,15.5,EL CALAFATE AERO
2024-01-22,29,16.5,EL PALOMAR AERO
2024-01-22,,13,ESCUELA DE AVIACION MILITAR AERO
2024-01-22,34.7,10.1,ESQUEL AERO
2024-01-22,30,16.8,EZEIZA AERO
2024-01-22,31.7,22.4,FORMOSA AERO
2024-01-22,31.5,15.6,GENERAL PICO AERO
2024-01-22,30.6,15.6,GOBERNADOR GREGORES AERO
2024-01-22,29,17.6,GUALEGUAYCHU AERO
2024-01-22,29.3,21,IGUAZU AERO
2024-01-22,30.5,20.2,ITUZAINGO
2024-01-22,32.5,16.5,JACHAL
2024-01-22,25.8,16.8,JUJUY AERO
2024-01-22,23,15.5,JUJUY U N
2024-01-22,30.1,14.5,JUNIN AERO
2024-01-22,26.8,17.8,LA PLATA AERO
2024-01-22,23.8,9.1,LA QUIACA OBSERVATORIO
2024-01-22,35,18.9,LA RIOJA AERO
2024-01-22,29.5,14.1,LABOULAYE AERO
2024-01-22,31.5,14,LAS FLORES
2024-01-22,32.5,,LAS LOMITAS
2024-01-22,30.5,14,MALARGUE AERO
2024-01-22,37,16,MAQUINCHAO
2024-01-22,31.2,15.2,MAR DEL PLATA AERO
2024-01-22,28.7,16,MARCOS JUAREZ AERO
2024-01-22,29,17.5,MARIANO MORENO AERO
2024-01-22,33.2,17.7,MENDOZA AERO
2024-01-22,31.1,15.4,MENDOZA OBSERVATORIO
2024-01-22,28.6,18,MERCEDES AERO (CTES)
2024-01-22,29.5,18,MERLO AERO
2024-01-22,25,14,METAN
2024-01-22,29,18,MONTE CASEROS AERO
2024-01-22,28.6,20,MORON AERO
2024-01-22,37.7,24,NEUQUEN AERO
2024-01-22,31.7,15,NUEVE DE JULIO
2024-01-22,31.5,12.5,OLAVARRIA AERO
2024-01-22,27.5,16.8,ORAN AERO
2024-01-22,29.7,17.2,PARANA AERO
2024-01-22,36.6,20.2,PASO DE INDIOS
2024-01-22,29.2,19,PASO DE LOS LIBRES AERO
2024-01-22,31.8,12.4,PEHUAJO AERO
2024-01-22,30.5,,PERITO MORENO AERO
2024-01-22,31.7,12.8,PIGUE AERO
2024-01-22,29.6,14.4,PILAR OBSERVATORIO
2024-01-22,31.3,20.8,POSADAS AERO
2024-01-22,32.8,20.5,PRESIDENCIA ROQUE SAENZ PEﾑA AERO
2024-01-22,31,16.9,PUERTO DESEADO AERO
2024-01-22,31.2,16.2,PUERTO MADRYN AERO
2024-01-22,25.2,,PUNTA INDIO B.A.
2024-01-22,,15.5,RAFAELA AERO
2024-01-22,29.1,20.6,RECONQUISTA AERO
2024-01-22,31.4,20.4,RESISTENCIA AERO
2024-01-22,29,15.8,RIO CUARTO AERO
2024-01-22,25.2,15.9,RIO GALLEGOS AERO
2024-01-22,20.3,10.5,RIO GRANDE B.A.
2024-01-22,30.5,17.8,RIVADAVIA
2024-01-22,27.7,16.7,ROSARIO AERO
2024-01-22,24,15,SALTA AERO
2024-01-22,40.5,12.5,SAN ANTONIO OESTE AERO
2024-01-22,27.6,17.3,SAN FERNANDO AERO
2024-01-22,36.2,20,SAN JUAN AERO
2024-01-22,32,13.5,SAN JULIAN AERO
2024-01-22,32.8,18.2,SAN LUIS AERO
2024-01-22,35.2,20.1,SAN MARTIN (MZA)
2024-01-22,33.6,15.6,SAN RAFAEL AERO
2024-01-22,27.2,15.2,SANTA CRUZ AERO
2024-01-22,34,15.3,SANTA ROSA AERO
2024-01-22,32.4,,SANTA ROSA DE CONLARA AERO
2024-01-22,32.4,19,SANTIAGO DEL ESTERO AERO
2024-01-22,29.8,19.2,SAUCE VIEJO AERO
2024-01-22,29.7,15.9,SUNCHALES AERO
2024-01-22,30.8,9.6,TANDIL AERO
2024-01-22,,17.4,TARTAGAL AERO
2024-01-22,30.5,19.5,TERMAS DE RIO HONDO AERO
2024-01-22,32.5,21.4,TINOGASTA
2024-01-22,31.4,15,TRELEW AERO
2024-01-22,32.9,14.3,TRENQUE LAUQUEN
2024-01-22,34.2,16.2,TRES ARROYOS
2024-01-22,29.7,18.2,TUCUMAN AERO
2024-01-22,14.2,7.2,USHUAIA AERO
2024-01-22,28.5,14,USPALLATA
2024-01-22,27.8,13.8,VENADO TUERTO AERO
2024-01-22,34.6,18.4,VICTORICA
2024-01-22,,15.8,VIEDMA AERO
2024-01-22,30.2,17.7,VILLA DE MARIA DEL RIO SECO
2024-01-22,33.4,17.2,VILLA DOLORES AERO
2024-01-22,29.8,,VILLA GESELL AERO
2024-01-22,31.4,15.5,VILLA REYNOLDS AERO
2024-01-21,26,20,AEROPARQUE AERO
2024-01-21,29.3,9.2,AZUL AERO
2024-01-21,35.6,19.9,BAHIA BLANCA AERO
2024-01-21,32.7,8.7,BARILOCHE AERO
2024-01-21,-0.3,-7.7,BASE BELGRANO II
2024-01-21,2.3,-0.7,BASE CARLINI (EX JUBANY)
2024-01-21,0.8,-1.7,BASE ESPERANZA
2024-01-21,-0.7,-4.4,BASE MARAMBIO
2024-01-21,1.4,-0.5,BASE ORCADAS
2024-01-21,5.8,-1.8,BASE SAN MARTIN
2024-01-21,29.8,12.8,BENITO JUAREZ AERO
2024-01-21,28.4,17.8,BERNARDO DE IRIGOYEN AERO
